,사고명,사고일시,공공민간구분,날씨,온도,습도,시설물 분류,시설물 중분류,시설물 소분류,연면적,지상층수,지하층수,공사종류,인적사고종류,안전방호조치여부,개인보호조치여부,물적사고종류,공종(대분류),공종(소분류),사고객체(대분류),사고객체(소분류),작업프로세스,사고위치 장소,사고위치 장소(직접입력),사고위치 부위,사고위치 부위(직접입력),주원인 유형,사고원인(주원인),사고원인(보조원인1),사고원인(보조원인2),구체적사고원인,사망자,내국인 사망자,외국인 사망자,남성 사망자,여성 사망자,10이상 20미만 사망자,20이상 30미만 사망자,30이상 40미만 사망자,40이상 50미만 사망자,50이상 60미만 사망자,60이상 사망자,부상자,내국인 부상자,외국인 부상자,남성 부상자,여성 부상자,10이상 20미만 부상자,20이상 30미만 부상자,30이상 40미만 부상자,40이상 50미만 부상자,50이상 60미만 부상자,60이상 부상자,피해금액,피해내용,사고신고사유,공사비,해당공종 공사비,공사시작일,공사종료일,해당공종 공사시작일,해당공종 공사종료일,낙찰율,공정율,작업자수,안전관리계획,설계안정성검토,사고조사방법,향후조치계획,사고경위,사고발생후 조치사항,재발방지대책,Month,Time,사고종류,공종,공사규모_0-5,공사규모_5-10,공사규모_10-30,공사규모_30-50,공사규모_50-100,공사규모_100-500,공사규모_500-1000,공사규모_1000-,공사기간,construction_id
1739,"강원도 강릉시 강동면 안인리 383 강릉안인화력 1,2호기 건설공사",  2019-11-11 14:30,공공,맑음,15.0,80.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,건축,철근콘크리트공사,가시설,강관동바리,준비작업,미입력,미입력,미입력,미입력,미입력,작업순서 미흡,미입력,미입력,길이가 긴 자재 운반 시 주변 돌출물 확인 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",손가락 골절,기타,"1,000억원 이상",20억 ~ 50억원 미만,2018-03-16,2023-06-15,2019-06-01,2020-07-31,80~84%,20~29%,500인 이상,대상현장(1/2종),대상,일반조사,작업 방법 교육실시,신화건설㈜ 소속 형틀목공 근로자 김oo씨(58세)가   '19.11.11일(월) 14시 30분경 개착식 전력구 작업장에서 집수정 외벽 거푸집 버팀용 파이프 서포트를 설치하던 중 수직재와 서포트 사이에 왼손 검지가 끼임,지정병원 치료,작업 방법  교육 실시,11.0,14.0,끼임,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,426.0,1352.0
8732,"강릉안인 1,2호기 이동 중 자재에 코 부딪힘",  2021-06-01 12:00,공공,흐림,21.0,79.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,해당없음,해당없음,기타,기계설비,기계설비공사,부재,배관,이동,외부,미입력,옆,미입력,환경적요인,작업자의 단순과실,미입력,미입력,이동 중 전방 주시 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",비골 골절 진단,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2018-03-16,2023-06-15,2019-07-21,2023-10-15,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 및 휴식 중 재해로 요양급여 처리 예정,오전 작업을 마치고 중식을 위해 식당으로 이동 중 정차된 화물차량의 적재 배관 플랜지에 안전모 충돌 후 콧등을 부딪힘,"병원 이동 후 검사, 6월 4일 수술 예정",TBM 시 사고 사례 전파 및 이동 시 주의 교육 실시,6.0,12.0,부딪힘,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1547.0,1352.0
11241,"강릉안인 1,2호기 방수시트에 발 걸려 넘어짐",  2021-11-25 11:00,공공,맑음,10.0,38.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,건축,방수공사,건설자재,자재,준비작업,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,본인이 준비하던 방수시트에 발이 걸림,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",우측 무릎 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",10억 ~ 20억원 미만,2018-03-16,2023-06-15,2019-12-01,2022-12-14,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 및 재발방지대책 이행 철저,방수 작업 중 방수 시트를 바닥에 펼치고 밟고 넘어가던 중 발이 시트에 걸려 넘어지며 오른쪽 무릎을 바닥에 부딪힘,"당일 오후 쉬겠다고 퇴근 후 개인적으로 병원 방문,사고 발생 다음날 협력사 소장에게 진료 사실 보고","사고사례 전파, 방수시트 들뜸 현장 확인 후 작업 진행",11.0,11.0,넘어짐,방수 및 방습공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1109.0,1352.0
187,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2019-07-14 08:30,공공,맑음,25.0,65.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,미입력,미입력,기타,토목,터널공사,건설기계,항타 및 항발기,조립작업,미입력,미입력,미입력,미입력,미입력,해체작업 방법 불량,미입력,미입력,작업 방법에 대한 구체적인 방법 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",해당 작업 일시 작업 중단,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-03-16,2023-06-15,2018-05-24,2021-02-28,80~84%,30~39%,500인 이상,대상현장(1/2종),대상,일반조사,사고조사후 수립된 사고재발방지조치 이행,파레트 해체를 위해 옆에서 작업 대기 중 같이 작업을 하던 동료의 공구(빠루)에 오른손 등을 부딪힘,인근 지정병원으로 이동 후 치료 실시,작업 방법 개선 및 사고사례 공유,7.0,8.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.0,1352.0
6858,"강릉안인화력 1,2호기 이동 중 넘어져 어깨 다침",  2020-12-31 11:00,공공,맑음,3.0,34.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,건축,철근콘크리트공사,가시설,시스템동바리,이동,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,이동 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 어깨 회전근개 근육의 손상,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-03-16,2023-06-15,2019-08-09,2021-12-31,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해 처리,"계단참 구간에서 수평재 설치를 위해 이동 중 수평재에 걸려 넘어지며 우측 손을 짚음 - 협력사 및 당사에 보고 없이 지속 근무 중 28일 사고 사실 통보, 지속 근무 희망하여 29일 출역하였으나   29일 출역 후 보상금을 요구하여 산재 처리 결정","본인이 근무 희망하여 출역하였으나, 출역 후 보상금 요구, 산재 처리 안내",주변 확인 철저,12.0,11.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,875.0,1352.0
10175,"강릉안인 1,2호기 수직사다리 하강 중 발 접지름",  2021-09-10 11:10,공공,맑음,24.0,73.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,해당없음,기타,기계설비,기계설비공사,건설공구,사다리,이동,내부,미입력,하부(아래),미입력,환경적요인,작업자의 단순과실,미입력,미입력,사다리 하강 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,"1,000만원 미만",우측 무릎 골절 및 인대손상,3일이상 휴업이 필요한 부상,"1,000억원 이상",150억 ~ 200억원 미만,2018-03-16,2023-06-15,2019-11-15,2022-09-15,80~84%,70~79%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,비계 수직사다리를 이용하여 내려오던 중 미끄러지며 발을 접질려 통증 발생,병원 이동 후 검진해당 작업 팀 특별교육,가설계단 설치 구간 변경 설치 및 근로자 지속 교육,9.0,11.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.0,1352.0
14101,"강릉안인1,2호기 이동 중 넘어짐",  2022-07-14 14:00,공공,흐림,23.0,89.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,기계설비,기계설비공사,기타,기타,이동,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,이동 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",무릎 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,화장실로 이동 중 골재 포설된 바닥에서 넘어지며 바닥에 좌측 무릎을 부딪힘,지정 병원 이동 및 검진 실시,이동 중 전도사고 위험성 지속 교육,7.0,14.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1352.0
9689,철근 설치 중 손가락 끼임 사고,  2021-08-05 01:00,공공,맑음,31.0,63.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,끼임,해당없음,해당없음,기타,토목,항만공사,건설자재,철근,설치작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,3인1조 작업 시 의사소통 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",좌측 검지 끝마디 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2018-03-16,2023-06-15,2020-02-01,2021-10-27,80~84%,70~79%,500인 이상,대상현장(1/2종),대상,일반조사,특별안전교육 실시 및 산업재해조사표 제출,수평 철근 1가닥을 3인1조로 철근거치대에 적치 중 기설치된 철근사이에 왼손 검지 손가락이 끼임,"당일 정상 작업 후 퇴근, 퇴근 후 통증이 있어 병원 방문하여 골절 소견 확인",근로자간 신호체계 재정립,8.0,1.0,끼임,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,634.0,1352.0
7907,"강릉안인 1,2호기 용접 후 일어서다 넘어짐",  2021-04-02 15:40,공공,맑음,13.0,70.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,기계설비,기계설비공사,부재,배관,용접작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,작업장 후면 장애물 사전 인지를 위한 조치 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",우측 정강이뼈 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",20억 ~ 50억원 미만,2018-03-16,2023-06-15,2019-07-21,2023-10-15,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 및 요양급여 수급 처리 예정,앉은 자세로 용접 후 일어서던 중 뒷편 바닥에 돌기 되어 있던 매입전선관에 오른발이 걸려 넘어지며 패드 바닥에 오른발 정강이를 부딪침,해당 협력사 작업 중지 및 특별교육 실시,바닥에 돌기된 매입전선관 보양 실시,4.0,15.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1547.0,1352.0
14085,"강릉안인 1,2호기 사다리 이동 중 발 뒤꿈치 다침",  2022-07-12 16:20,공공,흐림,27.0,84.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,기계설비,기계설비공사,가시설,비계,이동,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,사다리 미끄럼 방지 조치 미흡 및 이동 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",우측 발 뒤꿈치 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,작업 후 비계 수직사다리를 내려오던 중 마지막 두번째단(높이 0.8m)에서 미끄러져 콘크리트 바닥에 우측 발뒤꿈치로 불안전한 착지를 함,병원 이동 후 검진,사다리 전수 점검 및 논슬립 테이프 부착,7.0,16.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1352.0
6076,"강릉안인화력 1,2호기 이동 중 넘어지며 어깨 다침 주장 사고",  2020-10-30 13:10,공공,맑음,11.0,65.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,토목,말뚝공사,기타,기타,이동,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,근로자가 넘어짐을 주장하며 지병 치료 목적으로 요양급여 신청,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만","좌측 견갑골의 관절와골절, 상완골 전방탈구",3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2018-09-07,2023-11-14,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,산재 처리 완료,"쉬트파일 용접 작업에서 H빔을 넘어 이동 중 넘어져 어깨를 다쳤다고 주장하며 요양급여 신청, 습관성 탈구가 있는 근로자로 사고 발생 사실을 인정할 수 없어불인정의견서 제출하였으나 최종 승인",불인정 의견서 제출,해당 없음,10.0,13.0,넘어짐,지정 및 기초공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1894.0,1352.0
13935,"강릉안인 1,2호기 비계 발판 전달 중 발등 다침",  2022-06-29 08:30,공공,맑음,31.0,63.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,조치,조치,기타,기계설비,가설공사,가시설,작업발판,운반작업,내부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,근로자간 신호 불일치,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",발등 염좌,3일이상 휴업이 필요한 부상,"1,000억원 이상",150억 ~ 200억원 미만,2018-03-16,2023-06-15,2020-07-01,2023-03-31,80~84%,90% 이상,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,"비계 해체 작업 중 해체된 비계 발판 이어받기 중 발판을 놓치면서 좌측 발등에 부딪힘 진단결과 염좌 소견으로 특이사항 없이 7/7일까지 정상근무하였으나,금일 산재 처리를 요구",7/7일까지 정상 근무하였으나 퇴사 및 산재처리 의사 통보,신호체계 확립,6.0,8.0,부딪힘,가설공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.0,1352.0
4966,"강릉안인화력 1,2호기 핸드레일 운반 중 손 다침 사고",  2020-08-05 16:00,공공,강우,23.0,95.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,건축,금속공사,건설자재,레일,운반작업,내부,미입력,바닥,미입력,시공적요인,불안전한 작업자세,미입력,미입력,핸드레일 운반 중 계단에 걸림,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",왼손 중지 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",200억 ~ 300억원 미만,2018-03-16,2023-06-15,2018-10-05,2021-12-31,80~84%,40~49%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해 조사표 제출 및 재해예방토론회 실시,계단을 통해 계단실 설치용 핸드레일을 인력으로 운반 하던 중 삐끗하며 기설치된 핸드레일과 운반 중인 핸드레일 사이에 손가락 끼임,"정상 퇴근 후 개인적으로 병원 방문, 응급 조치 후 다음 날 협력회사 보고 및 병원 방문",TBM 시 사고사례 전파 및 인력 운반 관련 교육 실시,8.0,16.0,넘어짐,금속공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1183.0,1352.0
11549,"강릉안인 1,2호기 이동 중 넘어짐",  2021-12-16 14:00,공공,맑음,9.0,43.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,건축,철근콘크리트공사,가시설,가설계단,이동,외부,미입력,바닥,미입력,관리적요인,작업자의 단순과실,미입력,미입력,이동 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",우측 손목 미세골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-06-01,2022-03-15,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,철근 조립 중 가설계단으로 이동하다 넘어지며 손목 통증 발생,20일까지 정상 출역 후 21일 산재 처리 결정,이동 시 주의 교육 실시,12.0,14.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.0,1352.0
6965,"강릉안인화력 1,2호기 선박 승선 중 넘어짐 사고",  2021-01-14 09:20,공공,맑음,-3.0,37.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,조치,조치,기타,토목,항만공사,기타,기타,이동,외부,미입력,바닥,미입력,환경적요인,기타,미입력,미입력,순간적인 너울에 의해 통선이 상하로 움직임,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,"1,000만원 미만",좌측 발목 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상",300억 ~ 500억원 미만,2018-03-16,2023-06-15,2018-12-06,2021-10-31,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,재해예방토론회 실시,선박 승하선대에서 해상선박 점검을 위해 접안된 부광5호(통선)에 탑승 중 너울에 의해 균형을 잃고 넘어지며 좌측발을 선박에 부딪힘,병원 이동 후 검진. 해당 공종 작업 중지 및 교육,"해당 구간 선박 승하선대 기준 강황( 기존 1.0M 미만시, 변경 0.7M 미만시)기상악화시 강릉항/안인항에서 승선",1.0,9.0,넘어짐,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1060.0,1352.0
7832,"강릉안인 1,2호기 추간판탈출증",  2021-03-29 15:10,공공,맑음,15.0,36.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,토목,철근콘크리트공사,기타,기타,기타,직접입력,없음,직접입력,없음,환경적요인,기타,미입력,미입력,장기간 건설업 종사에 따른 퇴행성 근골격계 질환,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",경추7번흉추1번간 추간판탈출증,"3일이상 휴업이 필요한 부상, 기타","1,000억원 이상",100억 ~ 150억원 미만,2018-03-16,2023-06-15,2019-01-09,2021-12-31,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,"오랜기간 건설업에 종사하여 경추7번-흉추1번간 추간판탈출증 발생을 주장하며 요양급여를 신청, 불인정 의견서 제출하였으나 최종 승인",불인정의견서 제출하였으나 최종 승인,근골격계 질환 관리,3.0,15.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1087.0,1352.0
6301,"강릉안인화력 1,2호기 그라인더 작업 중 눈에 이물질",  2020-11-13 15:30,공공,맑음,15.0,50.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,기계설비,기계설비공사,건설공구,공구류,준비작업,외부,미입력,앞,미입력,관리적요인,"복장, 개인보호구의 부적절한 사용",미입력,미입력,보호구 착용 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",우안 각막 열상 등,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-02-28,2023-06-15,80~84%,50~59%,500인 이상,대상현장(1/2종),대상,일반조사,"산업재해조사표 제출 완료, 요양급여 처리 예정","보일러동 판넬 제작장에서 용접 부위 파워브러쉬 그라인더 작업 중 보안경과 안면부 틈새로 눈에 이물질이 들어감현장 조치 및 병원 방문 조치 후 현장 출역하여 정상 근무 하였으나,후유증 등 우려로 산업재해 처리 결정","현장에서 1차 이물질 제거, 병원 방문하여 2차 이물질제거.현재 시점 정상 작업 가능하나, 후유증 우려로 산업재해 처리 결정",비래 위험 작업 시 개인보호구 착용 철저,11.0,15.0,기타,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1568.0,1352.0
6982,"강릉안인화력 1,2호기 형틀 해체 중 어깨 통증 발생 사고",  2021-01-15 11:00,공공,맑음,6.0,57.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,건축,철근콘크리트공사,가시설,거푸집,해체작업,내부,미입력,바닥,미입력,설계적요인,기타,미입력,미입력,퇴행성 질환 보유자,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",회전근개 파열 진단,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-03-16,2021-12-31,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,작업 전 스트레칭 실시 및 채용 전 근무적합성 판단 철저,배척(빠루)을 이용하여 유로폼 해체 중 갑작스러운 어깨 통증을 호소 - 정밀검진 결과 퇴행성 질환에 따른 회전근개 파열 진단으로 작업과 무관함을 주장하는 불인정 의견서 제출하였으나 근로복지공단 최종 승인 결정,동인병원 초기 진료 후 아산병원 정밀 진단,채용 전 신체 상태 확인,1.0,11.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.0,1352.0
4099,"강원도 강릉시 강동면 대동길 123 강릉안인화력 1,2호기 건설공사",  2020-05-27 16:00,공공,맑음,23.0,31.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,미입력,미입력,기타,건축,철근콘크리트공사,가시설,작업발판,이동,미입력,미입력,미입력,미입력,미입력,작업자의 단순과실,미입력,미입력,이동 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",타박상,기타,"1,000억원 이상",50억 ~ 100억원 미만,2018-03-16,2023-06-15,2018-11-29,2021-08-31,80~84%,40~49%,500인 이상,대상현장(1/2종),대상,일반조사,"TBM 시 사고 사례 전파, 산재 신청 시 대응","철근 상부 이동 중 실족방지망 사이로 발이 빠짐, 28일 현장 출역하지 않고 단독으로 병원방문 하여 타박상 진단 수령 후 2주 임금 공상 요구",공상 요구 무대응,철근 상부 실족방지망 설치 확인,5.0,16.0,넘어짐,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1006.0,1352.0
8101,"강릉안인 1,2호기 파이프 전달 중 손목 통증",  2021-04-16 10:40,공공,맑음,15.0,43.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,기타,미입력,미입력,기타,토목,철근콘크리트공사,가시설,지지대,운반작업,외부,미입력,바닥,미입력,관리적요인,불안전한 작업자세,미입력,미입력,파이프를 한 손으로 파지,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"1,000만원 미만",손목 염좌,3일이상 휴업이 필요한 부상,"1,000억원 이상",100억 ~ 150억원 미만,2018-03-16,2023-06-15,2018-09-21,2020-06-15,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,비계 상단의 근로자가 전달해주는 파이프를 받던 중 파이프가 균형이 맞지 않아 넘어지려 하여 이를 잡고 있던 손목 염좌,"당일 정상 근무 후 퇴근, 인지 즉시 사고 사례 전 현장 전파",자재 받아치지 의사소통 방법 교육 및 표지 부착/홍보,4.0,10.0,기타,콘크리트공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,633.0,1352.0
10768,"강릉안인 1,2호기 이동 중 넘어짐",  2021-10-23 09:00,공공,맑음,11.0,65.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,넘어짐,해당없음,해당없음,기타,기계설비,기계설비공사,기타,기타,이동,외부,미입력,바닥,미입력,환경적요인,작업자의 단순과실,미입력,미입력,이동 중 PP로프 인지 미흡,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",비골 골절,3일이상 휴업이 필요한 부상,"1,000억원 이상","1,000억원 이상",2018-03-16,2023-06-15,2019-06-01,2022-03-15,80~84%,80~89%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,가설 전선을 콘센트에 연결하기 위해 이동하던 중 기설치된 양수기  호스 고정용 PP로프에 걸려 넘어지며 왼쪽 발목 다침,해당 작업팀 특별 교육 실시 및 임시 고정용 로프 전수 점검,임시 고정용 로프 식별 조치 실시,10.0,9.0,넘어짐,설비공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.0,1352.0
6943,"강릉안인화력 1,2호기 고드름 제거 중 손가락 부딪힘",  2021-01-12 15:00,공공,맑음,-4.0,80.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,조치,조치,기타,토목,터널공사,기타,기타,정리작업,외부,미입력,상부(위),미입력,환경적요인,작업자의 단순과실,미입력,미입력,배척(빠루) 사용 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"1,000만원 미만",우측 엄지 실금,3일이상 휴업이 필요한 부상,"1,000억원 이상","500억 ~ 1,000억원 미만",2018-03-16,2023-06-15,2018-05-24,2021-02-28,80~84%,60~69%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출 및 산재 처리,배척을 이용하여 고드름 제거 작업 중 오른쪽 엄지손가락 난간대에 부딪힘,"당일 정상 근무 후 사고 이듬일 사고 발생 사실을 협력사에 보고17일까지 근무하였으나, 18일 휴업 의사 밝힘",사고사례 공유 및 작업방법 개선,1.0,15.0,부딪힘,토목공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.0,1352.0
4727,"강릉안인화력 1,2호기 현장 이동식 계단 하강 중 접지르며 무릎 부딪힘",  2020-07-15 14:50,공공,흐림,19.0,84.0,산업환경설비,발전시설,미입력,미입력,미입력,미입력,산업환경설비/발전시설,부딪힘,조치,조치,기타,건축,수장공사,기타,기타,이동,내부,미입력,바닥,미입력,미입력,작업자의 단순과실,미입력,미입력,이동식 계단 하강 중 부주의,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,"1,000만원 미만",우측 슬관절 측부 인대 파열,3일이상 휴업이 필요한 부상,"1,000억원 이상",50억 ~ 100억원 미만,2018-03-16,2023-06-15,2019-12-02,2022-12-31,80~84%,40~49%,500인 이상,대상현장(1/2종),대상,일반조사,산업재해조사표 제출,주제어동 북측 5층에서 창호 타공 작업 후 이동식 계단 하강 중 발을 접지르며 석고보드 설치용 스터드에 무릎을 부딪히고 양쪽 무릎끼리 다시 한 번 부딪힘,"개인적으로 2차례 병원 방문하여 X-Ray 촬영 결과 특이사항 없었으나, 통증 지속되어 타 병원 방문하여 MRI 촬영",승/하강 관련 근로자 교육 실시,7.0,14.0,부딪힘,수장공사,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1125.0,1352.0
